,Unnamed: 0,ticker,publish_date,title,body_text,url,neg,neu,pos,compound
722,82,SHEL,2020-01-23,FTSE heads for worst week in four months on China virus fears By Reuters,"Published Jan 23, 2020 17:04

© Reuters. Traders looks at financial information on computer screens on the IG Index trading floor

UK100 -0.47% Add to/Remove from a Portfolio IHG +0.05% Add to/Remove from a Portfolio BP +0.71% Add to/Remove from a Portfolio SHEL +0.44% Add to/Remove from a Portfolio ASOS +3.92% Add to/Remove from a Portfolio PAYP +0.59% Add to/Remove from a Portfolio FTMC +0.41% Add to/Remove from a Portfolio FTNMX... +1.33% Add to/Remove from a Portfolio MTC -3.74% Add to/Remove from a Portfolio

By Shashwat Awasthi and Muvija M

(Reuters) - UK shares lost roughly 1% as worries over the spread of a new flu-like virus from China forced dealers to dump risky assets, while financial stocks tumbled across the board after the European Central Bank kept interest rates at a record low level.

The FTSE 100 ( ) gave up 0.9%, marking its steepest one-day drop in nearly two months and set for its worst weekly performance since early October. The midcaps ( ) ended 1% lower.

An index of miners ( ) hit its lowest in more than a month with a 3.1% drop, in line with a fall in prices.

Losses came after China put Wuhan, the city at the centre of the outbreak, on lockdown as health authorities around the world scramble to prevent a global pandemic. The new coronavirus has so far killed 17 and infected nearly 600 people.

InterContinental Hotels (L: ) slipped 4% after saying it would let customers change or cancel for free stays scheduled up to Feb. 3 across mainland China, Hong Kong, Macau and Taiwan as spread of the SARS-like virus deters tourists.

Other companies that rely on the travel market also took a hit. Airline easyJet (L: ) and cruise operator Carnival (L: ) were among the worst performers on the main board, each falling about 4%.

Banks ( ) weakened on both benchmark indexes, shedding 1.5% and in tandem with their European rivals after the European Central Bank kept policy unchanged as expected.

Among midcaps, PayPoint (L: ) skidded as much as 8% after the specialist consumer payment provider said its annual profit would grow at a more modest rate than previously expected. The stock ended down 3.3%.

Overall trading volumes were thin, with investors in Asia preparing to go away for the Chinese Lunar New Year holidays.

""It is thus quite understandable that some money would be taken off the table until the true extent of the coronavirus issue becomes obvious,"" OANDA analyst Jeffrey Halley said.

However, AIM-listed online fashion retailer ASOS (L: ) provided some cheer as it advanced 9% after beating sales growth expectations in the Christmas trading period.

Liberum analysts said ASOS revenue growth was well ahead of its consensus, suggesting that the company's focus on improving operations and execution was delivering initial results.

Baby products retailer Mothercare (L: ) tumbled 11.2% after saying reduction in debt owed to lenders, related to the collapse of its UK business, had fallen behind expectations and caused a shortfall of 10 million pounds.

The company, which last year said it would close all its British stores with the loss of at least 2,500 jobs, added that its chief executive would step down.",https://uk.investing.com//news/stock-market-news/ftse-100-dips-again-as-china-virus-hits-risk-appetite-2036380,0.111,0.827,0.063,-0.9773
723,83,SHEL,2020-01-22,FTSE marks third straight day in the red By Reuters,"Published Jan 22, 2020 16:52

© Reuters. FILE PHOTO: Construction workers work on a Taylor Wimpey housing estate in Aylesbury

UK100 -0.47% Add to/Remove from a Portfolio BA -0.03% Add to/Remove from a Portfolio BP +0.75% Add to/Remove from a Portfolio SHEL +0.44% Add to/Remove from a Portfolio TUI1n +4.33% Add to/Remove from a Portfolio BRBY +2.32% Add to/Remove from a Portfolio SGE -0.59% Add to/Remove from a Portfolio ANTO +0.43% Add to/Remove from a Portfolio Copper -0.01% Add to/Remove from a Portfolio FTMC +0.41% Add to/Remove from a Portfolio FTNMX... -0.21% Add to/Remove from a Portfolio BKGH -0.36% Add to/Remove from a Portfolio TED 0.00% Add to/Remove from a Portfolio

By Shashwat Awasthi and Muvija M

(Reuters) - London's FTSE 100 recorded its longest losing streak since early December as a strengthening in sterling triggered by strong manufacturing sentiment data weighed on dollar earners, while travel group TUI slid on more Boeing woes.

The main index ( ) reversed earlier gains to decline 0.5% on its third consecutive day in the red.

Homebuilder Berkeley (L: ) limited losses on the index, jumping 5.4% to a record high after plans to return 450 million pounds more to shareholders. An index of housebuilders ( ) scaled over a two-year high on the news.

The FTSE 250 ( ) added 0.1%, buoyed by a stronger local currency.

The pound scaling a five-week high against the euro came as bets of a cut to the UK interest rate declined after the Confederation of British Industry reported a pick-up in manufacturers' sentiment.

That dragged on bluechip exporters including GlaxoSmithKline (L: ), HSBC (L: ) and British American Tobacco (L: ).

A standout faller was TUI (L: ), whose London-listed shares slipped nearly 6% to their lowest since September after Boeing (N: ) warned of further delay in returning its grounded 737 MAX airliner to service.

The FTSE 100 missed out as world shares held firm after Chinese authorities ramped up efforts to control the outbreak of the coronavirus, which is being likened to the 2002-2003 spread of Severe Acute Respiratory Syndrome (SARS) and has already led to nine deaths.

Sage Group (L: ) outperformed the bourse with a 4% rise as the software provider reported higher quarterly revenue and affirmed its annual forecast.

But Burberry (L: ) slid 5% despite a solid performance through the Christmas quarter.

""The reminder of how closely the company's fortunes are tied to China may have provoked some nervousness given the deadly virus which is currently afflicting the country,"" AJ Bell investment director Russ Mould said.

He also suggested that there could be a hint of profit-taking, given the recent rally in shares.

Further driving the index lower was a dip in Shell (L: ) and BP (L: ) as oil prices weakened, and miner Antofagasta (L: ) which fell 4.6% after its production was hit by civil unrest in Chile.

Small-cap fashion retailer Ted Baker (L: ) sank as much as 10% after it more than doubled its preliminary estimate of an overstatement in inventory.

A combination of multiple profit warnings, subdued consumer sentiment and a slew of management changes after allegations of misconduct against founder Ray Kelvin had knocked more than 70% off the stock's value last year.",https://uk.investing.com//news/stock-market-news/housebuilders-lead-ftse-100-bounce-china-virus-fears-ease-2035453,0.069,0.887,0.043,-0.834
724,84,SHEL,2020-01-23,Italy tax police search offices of Eni managers in obstruction probe,"Published Jan 23, 2020 22:12

SHEL +0.44% Add to/Remove from a Portfolio ENI +0.48% Add to/Remove from a Portfolio

MILAN (Reuters) - Italian tax police searched the Milan offices of three managers at Eni (MI: ) on Thursday to widen an investigation into suspected obstruction of justice by officials at the Italian oil group, two sources said.

The inquiry is still in an early phase and has been overshadowed by an ongoing corruption trial centering on the 2011 purchase of a Nigerian oilfield by Eni and oil major Royal Dutch Shell Plc (L: ).

Milan prosecutors opened the obstruction case in 2018 to investigate whether in 2015 and 2016 Eni officials had sought to discredit two independent board members who later became witnesses in the Nigeria case.

On Thursday tax police searched the offices of Claudio Granata, chief services and stakeholder relations officer; Michele Bianco, executive vice president of legal affairs; and Alfio Rapisarda, senior vice president of security, the sources said.

Eni, which itself is under investigation, said it was confident the prosecutors' inquiries would show it was extraneous to the whole matter.

""Eni reiterates its firm view it was an offended party,"" the company said.

Prosecutors have not laid any charges against Eni officials or the group itself and their investigation may not lead to charges.

Thursday's searches were carried out in relation to alleged attempts to convince a former Eni manager to withdraw some statements he made during investigations into the Nigerian corruption case.",https://uk.investing.com//news/stock-market-news/italy-tax-police-search-offices-of-eni-managers-in-obstruction-probe--sources-2037068,0.015,0.916,0.068,0.8841
725,85,SHEL,2020-01-28,Stocks Shake Off Virus Dread in Busy Earnings Week: Markets Wrap By Bloomberg,"Published Jan 28, 2020 21:08 Updated Jan 28, 2020 22:01

BA -0.03% Add to/Remove from a Portfolio CVX -1.97% Add to/Remove from a Portfolio CAT -1.59% Add to/Remove from a Portfolio GS -0.22% Add to/Remove from a Portfolio MMM -0.33% Add to/Remove from a Portfolio SHEL +0.44% Add to/Remove from a Portfolio SBUX +0.74% Add to/Remove from a Portfolio ULVR -0.46% Add to/Remove from a Portfolio LMT -0.14% Add to/Remove from a Portfolio XOM -2.14% Add to/Remove from a Portfolio PFE -0.05% Add to/Remove from a Portfolio PHM -0.16% Add to/Remove from a Portfolio HOG +5.56% Add to/Remove from a Portfolio META -0.40% Add to/Remove from a Portfolio 0593xq +0.28% Add to/Remove from a Portfolio STOXX +0.36% Add to/Remove from a Portfolio

(Bloomberg) -- U.S. stocks climbed the most since October on speculation that efforts to contain the coronavirus will prevent a major economic fallout.

The S&P 500 Index rebounded from its worst sell-off in four months, with technology shares leading the charge. Some of the companies that suffered the biggest losses during the latest equity rout, such as chipmakers, casino operators and airlines, advanced on Tuesday. Demand for havens cooled, sending Treasuries and gold lower. After the close of regular trading, Starbucks Corp (NASDAQ: ). reported earnings that beat analyst estimates.

Stocks Turnaround Got Few Cheering With Uncertainty Running High

Equities rallied after a slide that wiped about $1.5 trillion off the value of world stocks since Jan. 20. As it’s too early to assess the full impact of the deadly virus, traders digested some positive readings on U.S. consumer confidence and home prices. With earnings continuing to roll in, investors will be looking for signs of how the disease is affecting operations in China.

“We kind of stall a little bit on the Chinese recovery, but we have a lot of other things going in favor of a global recovery anyway,” Stephen Auth, chief investment officer of equities at Federated Investors, told Bloomberg TV. “We still think that’s coming.”

Hedge Funds Dumping Growth Stocks Ahead of Tech Megacap Earnings

Some corporate highlights:

PulteGroup Inc (NYSE: ). climbed after reporting better-than-expected quarterly orders.

Lockheed Martin Corp (NYSE: ). rose on sales that beat the highest estimate.

Corp (NYSE: ). rose on sales that beat the highest estimate. Acceleron Pharma Inc. surged on mid-stage results for its medicine aimed at treating a type of lung and heart disorder.

3M (NYSE: ) Co. sank after revealing it had received a grand jury subpoena in an environmental probe and saying it would cut 1,500 jobs.

Harley-Davidson Inc (NYSE: ). slid after quarterly profit missed estimates.

Pfizer Inc. (NYSE: ) tumbled as a drop in sales overshadowed the company’s projections for a better-than-feared 2020.

Here are some events to watch out for this week:

Wednesday brings reports from GE, Boeing (NYSE: ) and Facebook (NASDAQ: ); Samsung Electronics (LON: ), International Paper, Unilever (LON: ) and Shell (LON: ) report on Thursday, followed by South Korean chip maker SK Hynix, Chevron (NYSE: ), Caterpillar (NYSE: ) and Exxon Mobil (NYSE: ) all on Friday.

(LON: ) and Shell (LON: ) report on Thursday, followed by South Korean chip maker SK Hynix, (NYSE: ), (NYSE: ) and (NYSE: ) all on Friday. Federal Reserve policy makers on Wednesday are expected to open 2020 the same way they closed 2019 -- by holding rates steady.

Goldman Sachs (NYSE: ) will hold its first-ever Investor Day on Wednesday.

The Bank of England meeting on Thursday is highly anticipated after a series of dovish comments raised speculation policy makers could lower interest rates.

The U.S. reports fourth-quarter GDP Thursday.

The U.K. is scheduled to leave the European Union Friday.

These are the main moves in markets:

Stocks

The S&P 500 climbed 1% as of 4 p.m. New York time.

The Index rose 0.8%.

The MSCI Emerging Market Index was little changed.

Currencies

The Bloomberg Dollar Spot Index decreased 0.1%.

The euro was unchanged at $1.1019.

The Japanese yen weakened 0.2% to 109.14 per dollar.

Bonds

The yield on 10-year Treasuries rose four basis points to 1.65%.

Germany’s 10-year yield climbed four basis points to -0.34%.

Britain’s 10-year yield jumped four basis points to 0.552%.

Commodities",https://uk.investing.com//news/stock-market-news/stocks-shake-off-virus-dread-in-busy-earnings-week-markets-wrap-2039943,0.049,0.901,0.05,0.4221
726,86,SHEL,2020-01-22,Exclusive: BP's Looney goes all-in on climate goals and explores overhaul By Reuters,"Published Jan 22, 2020 07:11

© Reuters. Chief Executive of BP's Upstream business Bernard Looney

CVX -1.97% Add to/Remove from a Portfolio BP +0.75% Add to/Remove from a Portfolio SHEL +0.44% Add to/Remove from a Portfolio TTEF +0.45% Add to/Remove from a Portfolio REP +0.65% Add to/Remove from a Portfolio SCIN 0.00% Add to/Remove from a Portfolio XOM -2.14% Add to/Remove from a Portfolio NG -1.41% Add to/Remove from a Portfolio

By Ron Bousso

LONDON (Reuters) - Change is afoot at BP . Incoming Chief Executive Bernard Looney plans to expand the company's climate targets and is considering overhauling the structure of the oil and gas major in one of the biggest shake-ups in its 111-year history.

The 49-year-old Irishman plans to adopt broader carbon emissions reduction goals that will likely include emissions from fuels and products sold to customers rather than just the far lower emissions from BP's own operations, according to four sources with knowledge of internal discussions with the new CEO.

The aim is to catch up with, and possibly outdo, rivals such as Royal Dutch Shell (L: ) and Repsol (MC: ) as investor pressure over climate change mounts, said the sources who declined to be named as the plans have not yet been made public.

More stringent climate targets could lead to London-based BP (L: ) selling its most carbon-intensive businesses such as oil and gas fields in Angola and Canada, they added.

As part of the climate push, Looney is also looking at a broad reorganisation of the company aimed at cutting costs, with one idea being explored to merge parts of the upstream oil and gas production division with refining and petrochemical operations, said five sources.

The new CEO and his team of close advisers have held an intensive series of closed-door meetings in recent weeks to outline the new strategy, according to three of the sources.

They said he would outline his ""ambitions"" for the company in a speech on Feb. 12, a week after he takes over from Bob Dudley.

It is unclear if Looney has decided to adopt any structural changes at this stage.

A BP spokesman declined to comment.

Any new strategy will require a fine balancing act though, and is not without risk for a company whose pioneering efforts in the early 2000s to build a large renewable business, branded ""Beyond Petroleum"", ended with huge losses.

BP will have to rely on revenue from an expanding oil and gas business to fund its green ambitions while maintaining the generous dividends that keep investors on board.

Some industry experts say that business model may not be sustainable in a low-carbon future. They also point out that BP's emissions are rising, as its oil and gas exploration and production activity expands, while it spends just a fraction of its investment pot on renewable and low-carbon technologies.

""Looney is coming in at a crucial moment for the oil sector,"" said Morgan Stanley's global oil analyst Martijn Rats.

""Over the next decade, companies like BP will need to maintain supply of oil and gas, for which demand is continuing to grow. That will require ongoing investment. At the same time, they will need to prepare for a decarbonised future.""

""All the while, their investors will ask them to keep up these large dividend payments. Balancing these three demands will be the key challenge.""

BEYOND CARBON?

Looney, who is known for his energetic management style, wants to go beyond the carbon reduction targets that were set by Dudley in 2019 and limited to emissions from BP's own operations.

The new targets will likely encompass, for the first time, emissions from the fuels and products sold, known as Scope 3, which account for nearly 90% of BP's total emissions, according to the sources.

BP's current targets are to reduce emissions from its own operations to net zero by 2025, equivalent to cutting 3.5 million tonnes of CO2 compared with 2016. It also agreed in a resolution adopted by shareholders to align its business with the 2015 Paris climate agreement goals.

It is not clear what reduction targets the company could set for its Scope 3 emissions. The goals are however expected to be detailed at a strategy day later this year, the sources said.

Dudley, who became CEO almost a decade ago following the Deepwater Horizon rig disaster in the Gulf of Mexico that drove BP to the brink of bankruptcy, had long resisted setting Scope 3 targets, arguing the company could not control how its fuels were being used.

While Looney receives a financially solid company, he faces fierce pressure from shareholders and activists to do more to meet U.N.-backed goals to limit global warming. In Britain in particular, BP faces regular protests and calls for boycotts.

Europe's top oil firms have all set carbon reduction goals of various breadth. Scope 3 targets could align BP with its most climate-progressive rivals: Repsol, which aims become a net zero-carbon company by 2050; Shell which has set out an ""ambition"" to halve Scope 3 emissions by 2050; and Total (PA: ).

U.S. majors have lagged their European rivals, with Chevron (NYSE: ) setting limited reduction targets and ExxonMobil (NYSE: ) having no targets.

See FACTBOX on oil majors' climate goals:

Graphic: BP's CO2 emissions png - https://fingfx.thomsonreuters.com/gfx/editorcharts/BP-CLIMATECHANGE/0H001PBWB6C3/eikon.png Graphic: Going green? png - https://fingfx.thomsonreuters.com/gfx/editorcharts/OIL-RENEWABLES/0H001QXXMBJP/eikon.png

STRUCTURAL OVERHAUL

Looney, who joined BP in 1991 as a drilling engineer before rising through the ranks, is also considering overhauling the company's traditional structure, aiming to reduce costs as the outlook for oil and gas prices and consumption remains uncertain.

The idea being explored of merging parts of its upstream and downstream operations is driven by the fact that they share similar management objectives such as safety, cost efficiency and reduction of carbon emissions, according to the sources.

Under the proposed changes, BP would also form a unit focussed on its rapidly growing retail, marketing and power businesses. These businesses are expected to be central in the energy transition as customers switch to electric vehicles and global demand for electricity is set to soar in coming decades.

Rival Shell has already carried out a major shake-up, in 2016, establishing its integrated gas division as a separate segment following the acquisition of BG Group which sharply expanded its liquefied business (LNG).

France's Total created a gas, renewable and power division in 2016 as it prepared to expand it LNG and low-carbon operations, spinning off parts of its upstream operations.

Energy companies see natural gas as key for the energy transition, replacing more polluting coal in power generation.

'BALANCED BY REALITY'

Since being announced as Dudley's successor in October, Looney has shuttled around the world, visiting staff, partners and governments in BP's main hubs, from India and Azerbaijan to Senegal. He has also met investors, consultants, bankers and environmental groups.

""BP needs to be a willing and enthusiastic participant in the energy transition,"" said Alasdair McKinnon, manager at The Scottish Investment Trust (LON: ), which holds shares in the oil major.

""But this needs to be balanced by the current reality of the economics of the low-carbon technologies"" that are generally less profitable than oil and gas, he added.

The numbers underline the challenge Looney could face in meeting more ambitious emissions goals.

As things stand, BP's upstream emissions are set to grow by 4% between 2018 and 2025 due to higher oil and gas production in the wake of the 2018 acquisition of BHP Billiton's U.S. shale assets, HSBC said in a report, citing Wood Mackenzie data.

However, of the roughly $16 billion per year the company invests in its business, only about $500 million goes to renewable and low-carbon technologies.

BP, which made a profit of $7.4 billion in the first nine months of 2019, is also set to pay over $9 billion in dividend and share repurchases for the year.

""Bernard knows that doing more of the same won't win the day,"" said a senior BP official. ""He believes in oil and gas but is not blind to the consequences of using it and that it cannot last forever.""

Graphic: BP's recovery png - https://fingfx.thomsonreuters.com/gfx/editorcharts/BP-PROFITS/0H001QXXNBJS/eikon.png",https://uk.investing.com//news/commodities-news/exclusive-bps-looney-goes-allin-on-climate-goals-and-explores-overhaul-2035402,0.028,0.919,0.053,0.9776
727,87,SHEL,2020-01-14,Norway awards 69 oil and gas exploration blocks By Reuters,"Published Jan 14, 2020 14:07

SHEL +0.44% Add to/Remove from a Portfolio DNO -0.55% Add to/Remove from a Portfolio EQNR +0.16% Add to/Remove from a Portfolio TTEF +0.45% Add to/Remove from a Portfolio ORRON +3.07% Add to/Remove from a Portfolio ENI +0.48% Add to/Remove from a Portfolio COP -2.45% Add to/Remove from a Portfolio LKOH +0.10% Add to/Remove from a Portfolio ROSN -0.36% Add to/Remove from a Portfolio AKRBP 0.00% Add to/Remove from a Portfolio

By Nerijus Adomaitis

SANDEFJORD, Norway (Reuters) - The Norwegian government has awarded 28 oil and gas companies a total of 69 offshore blocks to explore for petroleum in mature areas of its continental shelf, the Norwegian Petroleum Directorate said on Tuesday.

Shell (L: ), ConocoPhillips (N: ), Total (PA: ) and Equinor (OL: ) won blocks, as did DNO (OL: ), Aker BP (OL: ), Lundin Petroleum (ST: ) and Eni's (MI: ) Vaar Energi.

Private-equity backed firms, such as Chrysoar, which acquired ConocoPhillips assets in the British North Sea last year, and Neptune Energy received stakes in eight and 13 blocks respectively.

Russia's Lukoil (MM: ), which holds stakes in two licences, and wholly-owned Rosneft (MM: ) subsidiary RN Nordic, a previous licenceholder, were not awarded any blocks. A ministry spokesman declined to comment on why.

The annual predefined areas (APA) licensing round covers blocks adjacent to acreage previously explored or developed, as opposed to licensing rounds in the country's frontier areas.

Thirty-three oil companies had submitted bids by a September deadline for a total of 90 offshore exploration blocks, including 48 in the Arctic Barents Sea.

The number of final awards depends on a range of factors, including Norway's requirement that each licence must have several owners.

Of this year's 69 licences, 33 were in the North Sea off southern Norway, 23 were in the Norwegian Sea off central and northern Norway and 13 were in the far-north Barents Sea.

Norway's oil and gas output is expected to rise sharply in the next several years as recent large discoveries come on stream, and authorities are keen to extend the lifespan of the oil and gas industry for decades to come.

""Hopefully, the exploration in the awarded acreage will result in new discoveries,"" Oil and Energy Minister Sylvi Listhaug told an industry conference in south-east Norway.

""This is important to ensure employment, value-creation and future government revenue for Norway's largest industry.""

Separate from the APA awards, Norway also conducts so-called numbered licensing rounds, which include frontier parts of the Norwegian continental shelf, where exploration is more risky, but where large finds could be made.

The government aims to announce the next numbered licensing round before Norway's 2021 general election, but must first agree an updated plan on areas to exempt due to environmental concerns, particularly in the Arctic.

The Norwegian Petroleum Directorate (NPD) estimates that two-thirds of Norway's undiscovered oil and gas resources are in the Barents Sea, but exploration there has been disappointing in the last few years.",https://uk.investing.com//news/commodities-news/norway-awards-69-oil-and-gas-exploration-blocks-2030574,0.029,0.89,0.081,0.9377
728,88,SHEL,2020-01-16,Royal Dutch Shell signs MoU with China's CNOOC to build polycarbonate plant By Reuters,"Published Jan 16, 2020 10:25

SHEL +0.47% Add to/Remove from a Portfolio

BEIJING/GUANGZHOU (Reuters) - Royal Dutch Shell (L: ) signed a memorandum of understanding (MoU) with China National Offshore Oil Corp (CNOOC) to build its first commercial-scale polycarbonate production plant in southern city of Huizhou in China.

Polycarbonate is a transparent and impact-resistant polymer, widely used to make vehicle headlights and LED spotlights.

""(Huizhou city government) is in touch with Shell and CNOOC for detailed investment and production plans,"" said Liu Ji, mayor of Huizhou, on the sideline of a conference in Guangzhou on Thursday.

The MoU follows an agreement reached by the two energy giants in October 2018 that aims to build more production equipment at their jointly-owned petrochemical complex in Huizhou.

CNOOC and Shell Petrochemicals Corp (CSPC) has ethylene production capacity of 2.2 million tonnes.

Meanwhile, Shell has started constructing a polycarbonate development unit at its Jurong Island chemicals plant in Singapore as an interim step, the company said in a statement on Monday.

""(...)We have an advantaged route to production and are looking at investment in a number of commercial-scale units to serve the growing number of polycarbonate customers,"" Thomas Casparie, Executive Vice President of Shell's global chemicals business, said in the statement.

The Huizhou mayor also said the city was in talks to introduce a fine chemical project with a ""world-leading"" company into the city, without giving more details.",https://uk.investing.com//news/commodities-news/royal-dutch-shell-signs-mou-with-chinas-cnooc-to-build-polycarbonate-plant-2032118,0.009,0.925,0.066,0.8467
729,89,SHEL,2020-01-15,Two London-based Gazprom LNG trading managers leave,"Published Jan 15, 2020 17:11

© Reuters. Two London-based Gazprom LNG trading managers leave - sources

SHEL +0.47% Add to/Remove from a Portfolio NG -1.41% Add to/Remove from a Portfolio GAZP -0.49% Add to/Remove from a Portfolio LNKD 0.00% Add to/Remove from a Portfolio

By Ekaterina Kravtsova

LONDON (Reuters) - Two liquefied (LNG) managers at Gazprom Marketing & Trading's London office have left the company, sources said on Wednesday.

Jayesh Mistry, general manager for LNG and oil trading, has left, three sources said. Lawrence Darby who was responsible for LNG paper trading, has also left, one of the sources and another source said.

Gazprom Marketing & Trading is a trading arm of Russia's energy giant Gazprom (MM: ) which, sources told Reuters in March 2018, is reorganising its overseas trading and export operations with hundreds of jobs potentially moving to St Petersburg.

Mistry's and Darby's departures follow a number of resignations in Gazprom Marketing & Trading's Singapore LNG trading team in December. The traders who resigned then were Delia Proteasa, head of LNG trading, and Akshay Kaul and Aimie Parpia.

Gazprom Marketing & Trading declined to comment on Mistry's departure and did not reply to a request for comment on Darby. Neither Mistry, nor Darby were available for immediate comment.

Mistry has spent 10 years at Gazprom's (MM: ) London-based trading arm, according to his LinkedIn (NYSE: ) profile. He first served as director of global LNG trading and origination and in the past three years was general manager for LNG and oil trading.

His function in the London office was to manage a team responsible for Gazprom's Global LNG Trading book, his profile on Gazprom M&T's website said.

Darby joined Gazprom Marketing & Trading in June 2017 from Royal Dutch Shell (L: ), according to his LinkedIn profile which did not specify what position within the LNG team he occupied.

The two sources, who confirmed his departure, said he was managing the company's paper positions for LNG. One of the sources added that he started at Gazprom as an LNG physical trader before being transferred to the LNG paper trading team.",https://uk.investing.com//news/commodities-news/two-londonbased-gazprom-lng-trading-managers-leave--sources-2031663,0.016,0.961,0.024,0.3818
730,90,SHEL,2020-01-13,Wall Street’s Biggest Oil Hedge Is Declared a State Secret By Bloomberg,"Published Jan 13, 2020 16:11 Updated Jan 13, 2020 18:20

GS -0.22% Add to/Remove from a Portfolio SHEL +0.47% Add to/Remove from a Portfolio LCO -0.58% Add to/Remove from a Portfolio CL -0.55% Add to/Remove from a Portfolio

(Bloomberg) -- Mexico has made key data on its sovereign oil hedge a state secret to shield the information from speculators and prevent cost increases, according to official documents seen by Bloomberg.

The move reduces transparency into the workings of the program, which is the largest oil transaction on Wall Street and often moves the market. The Mexican Finance Ministry will keep the data secret for five years, it told the government’s auditing body in a February 2019 letter.

That letter and a March 2018 resolution by the central bank show a concerted effort to officially protect the information. This year, the government provided only the approximate annual cost of the program -- $1 billion -- in contrast to the detailed data that it previously used to reveal.

The government hasn’t publicly confirmed that the information is officially a state secret. Deputy Finance Minister Gabriel Yorio told reporters in Mexico City Thursday that disclosing more data would raise the value of premiums paid for the hedge, without elaborating.

Mexico’s finance ministry declined to comment on its policy beyond what was said on Thursday. The central bank had no immediate comment.

“Several institutions outside the hedge could use the information to speculate, buying the same financial instruments ahead of the government, increasing considerably their price,” the central bank said in its March 2018 resolution.

The central bank argued that Mexico has in prior years paid more after Bloomberg News published a series of reports about the hedging program. “The volatility in and increased, generating also an increase in the price offered by the counterparts to the Banco de Mexico to cover its operations,” it said, referring to the two main oil-price benchmarks.

Massive Deal

The hedge has paid several times since its inception during the Gulf War in 1990-91. It yielded multibillion-dollar payouts in 2009 -- after the global financial crisis sent oil prices sharply lower -- and again in 2015, when a record of more than $6 billion was reaped, as well as in 2016.

As part of the oil hedge, Mexico buys put options -- contracts that give it the right to sell at a predetermined price -- with banks including Goldman Sachs Group Inc (NYSE: ). and energy companies like Royal Dutch Shell (LON: ) Plc.

The deal typically involves between 200 million barrels and 435 million barrels of crude, with a value as high as $20 billion.

Earlier this month, the government said it had insured the budget against crude prices dropping below $49 a barrel.

Mexico has historically disclosed the strike price of the put options and the actual cost of the deal, which runs from Dec. 1 to Nov. 30. Until last year, it reported the number of barrels hedged too.

The government used to reveal its lock-in price via the hedge as well as how many extra dollars per barrel it would cover through the Oil Revenues Stabilization Fund, known as FEIP.

In 2017, for example, Mexico hedged at $38 a barrel, and insured another $4 a barrel with the FEIP cash reserves, equal to the $42 level used to write the budget that year.

Additionally, it released even more granular detail over time when the body that audits the government reviewed the program, including when Mexico started and finished buying the options, the name of the banks it dealt with, and each bank’s share in the deal.

(Adds details about hedge payout in eight paragraph)",https://uk.investing.com//news/commodities-news/wall-streets-biggest-oil-hedge-is-declared-a-state-secret-2029951,0.038,0.921,0.041,-0.5574
731,91,SHEL,2020-01-17,Motor racing: Oil giants find fresh focus in all-electric Formula E By Reuters,"Published Jan 17, 2020 18:00 Updated Jan 17, 2020 18:06

Motor racing: Oil giants find fresh focus in all-electric Formula E

SHEL +0.47% Add to/Remove from a Portfolio NG -1.41% Add to/Remove from a Portfolio RACE +1.91% Add to/Remove from a Portfolio

By Alan Baldwin

LONDON (Reuters) - Oil giants familiar to fans of fossil-fuelled Formula One are finding a new focus for their energies in the all-electric world of Formula E.

Shell (LON: ), decades-long sponsors of F1 glamour team Ferrari (NYSE: ), are partnering the Nissan and Mahindra Formula E outfits while branding for French giant Total features on the cars of champions DS Techeetah.

They will be racing again in Saturday's ePrix in the Chilean capital Santiago.

""Most people looking at a Formula E car or indeed an electric road vehicle would think there’s no content from a company like ours,"" Richard Tucker, General Manager of Shell Lubricants Technology, told Reuters.

""But there are still lubricants and coolants involved in that technology, and we want to be pioneering in that space.""

Formula E, a city-based series now in its sixth season and soon to acquire FIA world championship status, has become the series of choice for car manufacturers looking to promote electric vehicles and test the technology.

Germany's big four of Porsche, Mercedes, BMW and Audi are competing alongside the likes of Jaguar, Nissan, Citroen's DS brand, China's Nio and Monaco-based Venturi.

""Electrification is the big topic within the whole auto industry so to be a credible part of that journey you want to be involved in many different aspects of it,"" said Tucker.

For a company like Shell, keen to highlight an increasing investment in wind power, brand association is only a part of the equation.

Total also emphasises its involvement in solar energy on the Techeetah website.

Formula E, which started its season with races in the world's biggest oil producer Saudi Arabia, presents itself as a vehicle for change as well as an important test laboratory for road car technology.

Tucker emphasised the interest for Shell in developing 'E fluids' from turned into liquid at the company's plant in Qatar.

""If you charge your phone, you know that it gets a little bit warm. If you’re doing that on a big scale, particularly if you want to do it quickly for your car..., then you’ve got to take that heat away from the batteries,"" said Tucker.

""There's lots of variations on the theme but the one that we believe is a winner for the future is so-called immersion cooling, because the batteries are in direct contact with the liquid that is the heat-transfer medium for you.

""So we are developing a range of fluids for immersion or direct cooling.""

The electric motors require greases while lubricants need to show advanced anti-foaming properties because the gearbox is spinning so fast.

Formula E founder Alejandro Agag, who now spends most of his time on a planned new Extreme E series, said the oil companies were welcome.

""It is a big change. Those companies also have the key to make a big change because it’s not people who are in their home watching TV that are going to make the change,"" he told Reuters recently.",https://uk.investing.com//news/general/motor-racing-oil-giants-find-fresh-focus-in-allelectric-formula-e-2033399,0.003,0.89,0.107,0.9945
